text,label
"1月28跟31日發出的包裹到今天早上終於看到他們離開日本郵政了。在這個時候，實際何時能飛出去還不知道，但至少是有了一點進展。
日本並沒有 禁運 口罩 ，但兩個星期來遲遲沒有消息，令 香港 朋友很是擔心。朋友前天還夢到同事叫她下樓領包裹，真正是日有所思夜有所夢。
今晨這好消息讓大家都稍稍鬆了一口氣",1
疫情之前就有 口罩 禁運 令，所以 香港 沒有任何 口罩 儲備，連醫院都沒有。只有黑警全副裝備。,1
解釋一下， 香港 市民現在到處買不到 口罩 ，要靠港府口中的暴徒大量捐贈給市民。而 政府 旗下的懲教署，也就是看監獄的，裡面的犯人 生產 的 口罩 品牌叫 CSI ，品質上乘， 政府 存貨 量超過800萬個，卻連一個都不願給市民。現在廣州的蘇寧易購店店員卻戴著 CSI 品牌的 口罩 ，這是什麼意思？   https:// twitter.com/nickname002002 /status/1227996113900163072   …,1
香港 政府 唔公開 CSI 口罩 存貨 去咗邊、查咗未？,1
"新聞刺針
【CSI 口罩 邊度黎?】

 懲教署 生產的CSI 口罩 ，限於政府使用，不能在市面出售。但《新聞刺針》發現港九新界，都有店鋪出售過CSI 口罩 。",1
哦，咁即係佢哋喺出面又搞咗條產業鏈啦 → 質疑遭申訴專員針對　 懲教署 工會不滿 口罩 調查非涉轉售 - RTHK -  https:// news.rthk.hk/rthk/ch/compon ent/k2/1512952-20200306.htm   …,1
"轉

昨日筲箕灣公厠有個女人鬼鬼鼠鼠打開公厠個閘，將啲CSI  懲教署 口罩 搬去Van 仔度!

Ps無語 醫護冇 口罩 ， 懲教署 口罩 全在藍屍及建制手口 pk政腐。  pic.twitter.com/nkmmWfwaNA",1
"實情是大量由香港 懲教署 囚犯生產的 口罩 
沒拿來供應香港使用，反而大批送上大陸，林鄭卻偽裝成香向大陸求救，共匪沒有最卑鄙只有更卑鄙！",1
"林鄭扣起 懲教署 的 口罩 ，大部份派比大陸去擦鞋，另一部份派比民建聯，等民建聯可以繼續免費派 口罩 比藍絲，做“蛇齋餅粽”的行為。這就是港共政府的可恥行為！
香港人堅持反抗。",1
"【醫護罷工】醫管局從未領取 懲教署 口罩 ！林鄭「慳咗」畀邊個？
 http:// bit.ly/2RYcgU3",1
"香港特首把 懲教署 制造亿万计 口罩 送到中国去舔共了，香港人现在到处找 口罩 去，中共连一个 口罩 也没在港派过，一毛钱资助也没发过，连台湾也不如！还要香港给钱资助北京，又不给香港封关，把中国制造武汉肺炎传染香港，可谓毫无廉耻！

还自称中国爸爸，中共除了打压杀戮香港人，尽过一天爸爸的责任吗？",1
"//政府一直拒絕披露庫存 口罩 去向，因為恐怕一旦公佈眾怒難犯，醫護 口罩 是醫管局自行採購，從無佔用 懲教署 工業組的CSI 口罩 ，究竟哪個部門耗盡政府庫存，一問物流服務署長就知。三萬警察一人一星期攞三盒共150個，一星期就消耗掉450萬個..//
 https:// hk.news.appledaily.com/local/20200210 /XY6KFO7AEGUADDQ2XCUMIH6OUA/   …",1
"｜陳穎欣｜【肥仔傑．論政】  https:// youtu.be/jni579cHOFE    來自 @YouTube 藍絲冇腦抹黑！入去舉報佢地「垃圾誤導內容」
 柒婆777穿櫃桶底搶咗csi 懲教署 制造的 口罩 ，偷運北上大陸，依家就賴醫護醫生偷曬 口罩 ！！！！柒婆搶走的 口罩 係超過1200箱，一般醫生護士點樣偷得曬咁多箱啊！不論男女都日日扮大肚婆啊？",1
"我搵到 懲教署 整嘅 口罩 ， 係黑警同屯門大媽手上， 佢哋會去前線隔離營做嘢？
#WuhanVirus",1
"「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！
大家睇下呢個藍絲老母講d咩，
大家明唔明點解今日林鄭話政府 口罩 存量都愈來愈少！  pic.twitter.com/w8R0hJgH5d",1
"HK Chan to 有圖就有真相
 
Csi 口罩 , 由香港 懲教署 工業組生產, 大量出現在香港機場, 自己香港人都沒 口罩 用, 呢個超級垃圾正苦 

正仆街！ 點可能 唔支持醫護罷工呢 DKLM !  pic.twitter.com/aTClXtv3Pn",1
"短短一星期，3200個，2400個，採購失敗，又收咗1700個？！你信邊個？連 懲教署 生產的囗罩去向都講不明白，不斷出口術玩弄數字遊戲，我只知道市面上未見 口罩 ，醫管局員工依然要排隊買 口罩 。
信政府？食屎啦！  pic.twitter.com/cmRuYnAfzH",1
【醫護罷工】醫管局從未領取 懲教署 口罩 ！林鄭「慳咗」畀邊個？  https:// s.nextmedia.com/realtime/a.php ?i=20200205&s=6996647&a=60560334&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報,1
「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！  https:// possitv.com/view2/5225/    來自 @,1
"這人真有病，醫護根本不是用這種 口罩 ，支付用的是醫管局原有購買了。政府部門現在缺 懲教署 製造嘅 口罩 ，傳言是給了建制派，或送了回大陸。
原本一億個， 現在不知所終",1
"鍾先生講述如何購入 懲教署 CSI 口罩 ：「那個女人賣給我時25元，好像賣走私煙一樣神秘，根本就不知道來歷，你現在說明，我才知道是政府資產」
 https:// bit.ly/2UjPis6",1
"# 熱血公民  立法會議員 #鄭松泰 ：

【促請當局嚴查 #CSi口罩  疑被盜取轉售的問題】

兩星期前報章報道，懷疑有人盜賣由 懲教署 囚犯生產的外科 口罩 圖利，有機會觸犯「盜竊罪」及「公職人員行為失當罪」。

 https://www. facebook.com/chengchungtai/ posts/1427388130768873?__tn__=H-R   … 

#LiberateHK  #WARS  #武漢肺炎疫情  #武漢生物實驗室  #中港病毒超限戰 pic.twitter.com/Ma99ckqKF0",1
"https:// youtu.be/jni579cHOFE    好多仆街藍絲冇腦抹黑！
 屌佢老尾臭西，柒婆777穿櫃桶底搶咗csi 懲教署 制造的 口罩 ，偷運北上大陸，依家就賴醫護醫生偷曬 口罩 ！！！！柒婆搶走的 口罩 係超過1200箱，一般醫生護士點樣偷得
曬咁多箱啊！不論男女都日日扮大肚婆啊！",1
"PK殺人政府, 呢批  懲教署 生產 口罩 ,吾係又送去武漢",1
"http:// hd.stheadline.com/news/realtime/ hk/1696054/   … 

警員將政府 懲教署 「CSI 口罩 」交予親友⋯That’s mean you have so many mask, right?",1
香港懲教處在大陸叫勞教所，專生產 口罩 ，香港這段時間現 口罩 荒，林鄭八婆把 懲教署 的 口罩 ，不是用來幫香港人，而是偷偷運去大陸，送給你共產主子，你談什麼給香港？！你共產主子不吃香港人的，人血饅頭已經偷笑了！香港政府幫你共主洗黑錢！幫中共融資！你大陸公司來香港上鬧，賺盡香港人的血漢錢！,1
"文件披露 懲教署 出售每個 口罩 ：$0.13

初步估算工聯會1年淨收入為【7億5千7百68萬】
＝($3 - $0.13) x 2億6千4百萬個

工聯會只送不賣也可以吧，若生產不到數額，5折吧，也相當可觀

香港人水深火熱還在利益輸送，還說成為香港人好，可恥之極

庫稅錢，為何只資助工聯會，已有其他生產商，何不一併資助",1
"你話畀 口罩 醫護，HA話冇，仆街政府同中国紅十字有乜撚嘢分別？

啱啱各區先有n隊差佬戴住懲教 口罩 ，若然係差佬等於醫護，噉叫班差佬入隔離病房醫武漢肺炎啦

林鄭連續兩日表示， 口罩 要優先給醫護人員使用，但醫管局聯網服務總監楊諦岡說，醫管局沒有拿過任何 懲教署 生產的 口罩   https://www. facebook.com/59689634049019 3/posts/1515271268652691/?d=n   …",1
"冇事都係阻你少少位，萬一有事至少都唔駛俾啲蝗搞到冇飯開。
（當然，政府有糧食儲備，但個人認為同 懲教署 口罩 一樣，話消失就消失㗎啦）

請認真考慮吓。",1
蘋果日報消息，有車cam清晰拍攝到車牌號AM8064的香港警車內人員，將一盒前綠色包裝的CSi香港 懲教署 工業組，即在囚人士製造，只供應政府使用的 口罩 交予一中年平民女性。香港警方對此回應是， 口罩 無被用作私人用途。#屌你老母公用吖嘛 pic.twitter.com/FbHUV2EuI6,1
"林鄭月娥早前說 懲教署 生產的 口罩 供應不多，政府要確保醫護人員有足夠供應。

庫存有幾多？有幾多送到醫護手上？有幾多送到警察手上？有幾多送咗上中國？不多即係每日幾多個？有冇詳細數字？  https:// news.rthk.hk/rthk/ch/compon ent/k2/1506623-20200204.htm?spTabChangeable=0   …",1
過去八個月，中國政府禁止 口罩 運往香港，甚至廣東。所以香港才有這次的 口罩 荒。而政府把控資源，醫療資源優給供應黑警，一直以來 懲教署 生產的 口罩 不知去向⋯  https:// twitter.com/KitLeeCaptain/ status/1227835801506963456   …,1
"（轉）
我有親友剛在廣州的蘇寧易購店購物時見到全部店員均戴上有CSI 字樣 口罩 ，一問之下店員告之是公司提供的，唔明白為何一間身在廣州的電器店能提供應香港 懲教署 的CSI  口罩 ，今天見連醫護人員都要辛苦排長龍在卓悅購買 口罩 ，對香港政府真的無話可說了  https://www. facebook.com/groups/2630761 74265943/permalink/629500927623464/   …",1
"Hospital Authority said they have not received any government-made surgical masks. Previously estimated at 100 million pieces #StandWithMedics 

 口罩 先給醫護?
777比人踢爆講大話
醫管局聯網服務總監楊諦岡稱無取過 懲教署 生產 口罩 
#支持醫護罷工  

RTHK:
 https:// news.rthk.hk/rthk/ch/compon ent/k2/1506637-20200204.htm   … pic.twitter.com/8aAvw4gKUH",1
"香港特首把 懲教署 制造亿万计 口罩 送到中国去舔共了，香港人现在到处找 口罩 去，中共连一个 口罩 也没在港派过，一毛钱资助也没发过，连台湾也不如！还要香港给钱资助北京，又不给香港封关，把中国制造武汉肺炎传染香港，可谓毫无廉耻！

还自称中国爸爸，中共除了打压杀戮香港人，尽过一天爸爸的责任吗？",1
"# 醫管局  聯網服務總監 #楊諦岡 ：冇攞過任何 懲教署 生產的 (CSI)  口罩 。

哦。醫管局話冇攞過，「優先」嘅都攞唔到，咁啲 口罩 去咗邊？

1．警察幾乎每次都被影到配戴 CSI  口罩 執勤
 https://www. facebook.com/standnewshk/ph otos/a.720050934747196/2820180321400903/?type=3&theater   …",1
特首指 口罩 先給醫護　醫管局稱無取過 懲教署 生產 口罩 直接打臉！  pic.twitter.com/mrnYLvjpv6,1
"陰謀論：
林鄭唔封大陸疫區關， 懲教署 口罩 就送上大陸，醫護冇額外資源畀前線應付疫症，民間 口罩 短缺，但民賤聯就有 口罩 派，擺明係中港極權串謀想將疫症傳入香港，令香港重現沙士經濟重創，力圖再次扮演中央協助香港恢復經濟，打擊民主抗爭，為建制派9月立法會選舉造勢。

 https:// bit.ly/2GKyLFw",1
"14億強國又要靠小小香港。
「突發」大量香港 懲教署 CSI 口罩  出現於香港機場 預備送上大陸。 http:// hot.petonea.com/view2/4485/",1
"文件披露 懲教署 出售每個 口罩 ：$0.13

初步估算工聯會1年淨袋$757,680,000=
($3 - $0.13) x 264,000,000個

就咁睇，只送不賣有乜所謂呀，就算當你生產唔到咁多，打個5折，條數大家自己諗

香港人水深火熱，重掛住利益輸送，而且重扮好人為香港人好，繼續愚民，邊有人咁可恥",1
"懲教署 CSI 趕製 口罩  對囚友 不公平 對待
 https:// youtu.be/9RYxnR9oWVU",1
"港台：特首指 口罩 先給醫護　醫管局稱無取過 懲教署 生產 口罩 

 https:// news.rthk.hk/rthk/ch/compon ent/k2/1506637-20200204.htm   … 

 口罩 去哪裡？賤婦撒謊？  pic.twitter.com/M5kWn7ougj",1
"現在除了大陸新聞網  https:// mp.weixin.qq.com/s/ksiBNBiY9qYF MFx3KBhCPg   …  講「中國送香港xx萬 口罩 」之外，還有YouTube  http://xn--youtu-4h1hg9u589aqtvp9i5vetoj7u7egfs7f1azpr.be/EqbSwOpOLP0 上出現抹黑香港醫護的片youtu.be/EqbSwOpOLP0    

 http:// youtu.be/jni579cHOFE   好多仆街藍絲冇腦抹黑！幫手入去舉報佢地「垃圾誤導內容」
柒婆777穿櫃桶底搶咗csi 懲教署 制造的 口罩 ，偷運北上大陸，依家就賴醫護醫生偷曬 口罩 ！！！！  pic.twitter.com/4TVpVTk19A",1
【全文閱讀： http:// bit.ly/39fbGXA    】全城一罩難求之際，由 懲教署 工業組（Correctional Services Industries）生產、主要供應政府部門的CSI 口罩 ，卻被發現落入屯門公園跳舞大媽手中，或成為新年饋贈親朋的禮物，令公眾質疑公家物資不合常,1
"整場抗疫戰
警隊存在感比隱形更低
醫護罷工爭取旅客封關和 口罩 供應
不罷工的撐起前線一個打十個
消防把關隔離營隨時救命
便利店派 口罩 
市民拚命宣傳抗疫意識
警隊啊，你們除了獨吞 懲教署 口罩 
支持港府市中心隔離營貽笑大方
把人打出腦漿
對樂富病人見死不救外還有什麼作為

你們根本是逃兵，軍閥，惡魔",1
"chok一chok你就腳仔軟亂講嘢…  
#口罩  #CSI口罩  #武漢肺炎  

質疑遭申訴專員針對　 懲教署 工會不滿 口罩 調查非涉轉售  https:// news.rthk.hk/rthk/ch/compon ent/k2/1512952-20200306.htm   …",1
"香港市民有邊個唔係 #自行採購   口罩 ？
#武漢肺炎  #ChineseCoronavirus 
#又要請吳小姐出場  #叫佢食屎啦  

「林鄭月娥又說，政府鼓勵部門 #自行採購口罩亦見成效 ……」

特首：可重用 口罩 有兒童版　 懲教署 設小童 口罩 生產線  https:// news.rthk.hk/rthk/ch/compon ent/k2/1514954-20200317.htm   … pic.twitter.com/HGOJdyZsQq",1
"鬥氣就鬥氣啦，柒婆講到咁為醫護
//特首指 口罩 先給醫護　醫管局稱無取過 懲教署 生產 口罩 //
 https:// news.rthk.hk/rthk/ch/compon ent/k2/1506637-20200204.htm?fbclid=IwAR3RwLwKuct3Ow8itzgGHKHmQf5ZDm9Gfpmaq_XfhtltB7f-vUQnafz3buU   …",1
"// 懲教署 「更生先鋒計劃」fb專頁前日貼出一批懲教人員協助生產 口罩 的圖片，至昨晚超過6,700名網民留言，網民大都打「2盒，thx」向 懲教署 求 口罩 。前日網上更瘋傳有近百箱CSI 口罩 於香港機場出現，網民懷疑政府將 口罩 運往外地。//

CSI罩流出　懲教避談送贈機構
  https:// s.nextmedia.com/apple/a.php?i= 20200209&sec_id=4104&s=0&a=20859084   … pic.twitter.com/ZtL9rKjckH",1
懲教署 CSI 口罩 非法流出市面 申訴署調查惹工會不滿  http://www. singpao.com.hk/mobile/index.p hp?fi=history&id=110855   …,1
「素人快報」的受害者A小姐見記者時激動落淚，哭訴為了張羅 口罩 已心力交瘁，哀求「特首請你可憐下我呢啲小市民」，希望政府可以將 懲教署 所製的 口罩 流出市面予市民購買。,1
"（來源：2020香港天氣及風暴追擊。下文有相。）
#手足報料 

荃灣石圍角村石芳樓地下7號舖冠華粥麵門外發現兩箱一共四十個 懲教署 CSI 口罩 ，請其他手足代轉發畀立法會議員。  pic.twitter.com/ZIroPCGiUr",1
"好威風嗎？ 40萬一個月，日日出黎講廢話 
請地廢官，一個 口罩 採購唔到。（ 懲教署 每日200000個 口罩 去咗邊）  pic.twitter.com/e2IPcm9Fd9",1
"《六點半左右肺炎報道》CSI 口罩 失蹤事件
面對疫情， 懲教署 生產嘅CSI 口罩 可以話養兵千日用在一時，但佢嘅蹤影，至今依然係個謎...究竟庫存嘅CSI 口罩 去咗邊？而點解警方可以獲發大量外科 口罩 ？今日就去搵立法會議員鄺俊宇了解下呢單奇案。

#香港 https://www. youtube.com/watch?v=ic71UH 082pU   …",1
"轉

血汗工廠

【CSI  口罩 】再有女囚友報料反駁 懲教署 

作者 Facebook

賤到無論 時薪得1~2蚊 搵狗做

如果生產10盒 口罩 可以換1日刑期

香港應該變成全球最大 口罩 出口國

訂多幾部機 動員全部犯

日產千萬個罩不是夢
 https://www. thestandnews.com/society/csi-%E 5%8F%A3%E7%BD%A9-%E5%86%8D%E6%9C%89%E5%A5%B3%E5%9B%9A%E5%8F%8B%E5%A0%B1%E6%96%99%E5%8F%8D%E9%A7%81%E6%87%B2%E6%95%99%E7%BD%B2/   … pic.twitter.com/V4QYFikW2H",1
"Csi 口罩 , 由香港 懲教署 工業組生產, 香港機場又出貨上大陸啦, 自己香港人都沒 口罩 用,醫護返工要自己付錢買 口罩 ，仲要俾政府責怪罷工   pic.twitter.com/OWBVGepPbh",1
"工聯會成立11條 口罩 生產線，政府承諾資助每條生產線款項
頭1條生產$3,000,000
10條x$2,000,000
總數$23,000,000
政府保証每月採購2,000,000個 口罩 ,採購價每個$3，1年期
$3x2,000,000個 x11條生產線 x12個月=總數$792,000,000
總資助：$815,000,000
文件披露 懲教署 出售每個 口罩 ：$0.13，淨袋757,680,000",1
"佢頭先係咪話 懲教署 「調查」 口罩 有無流出...

即係，一係懲教阿sir可以做埋黑警個份，或者一定係有內鬼做?",1
幾時跪求？ 懲教署 幾百萬個 口罩 去了哪裡、是不是又運給了中國，港共都還没交待！,1
香港 懲教署 生產的 口罩 都送往大陸（汕頭海關派給入境人士），香港黑警更是濫用濫送，還於網上炫耀！,1
並唔係近年 懲教署 嘅包裝模式，咁問題又來啦！咁市面上聲稱用 懲教署 流出黎嘅csi 口罩 到底係邊度嚟㗎？」由於我並唔係神仙，根本冇可能查到咁多野，我只能寫出嚟希望各界傳媒朋友幫手調查，查吓呢個政府究竟腐敗到咩地步？炸兩俠只能知道幾多寫幾多！,1
"陰謀論：
林鄭唔封大陸疫區關， 懲教署 口罩 就送上大陸，醫護冇額外資源畀前線應付疫症，民間 口罩 短缺，但民賤聯就有 口罩 派，擺明係中港極權串謀想將疫症傳入香港，令香港重現沙士經濟重創，力圖再次扮演中央協助香港恢復經濟，打擊民主抗爭，為建制派9月立法會選舉造勢。",1
"【唔怪之得 唔敢答存量  穿櫃桶底】Where have all the  口罩  gone.. 
藥房 日本製 口罩  標價每盒 $980
林鄭月娥:政府 口罩 庫存不多不能派給市民萬人九龍灣排隊買 口罩 八旬老翁通宵瞓街排隊西醫工會：約20間私家診所因缺 口罩 暫時停業出現於”即時圖片”大量香港 懲教署 CSI 口罩 出現於香港機場 預備送上大陆。  pic.twitter.com/kKBwfy1qFx",1
2月23日參加屯門遊行的女市民手舉大字報希望不忘揭露警暴，不讓年輕人在受傷，面對 懲教署 發不出 口罩 照顧港人，她直呼港府無法無天了，防疫做太差| #...  https:// youtu.be/1ULXBaFq9LI    via @YouTube,1
"老公：林鄭月娥利用 懲教署 囚犯做廉價勞工為政府車 口罩 , 但是聽說政府用$3為工聯會買一個 口罩 , 非常侵犯人權啊！

to WangDan 王丹",1
"Csi 口罩 , 由香港 懲教署 工業組生產, 大量出現在香港機場, 自己香港人都沒 口罩 用, 呢個超級垃圾正苦   pic.twitter.com/V19zJ4KtOL",1
香港 懲教署 生產的 口罩 也被徵走了，政府，醫院，公務員都缺 口罩 用,1
「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！  https:// possitv.com/view2/5225/   pic.twitter.com/A6eFUoDTsB,1
"內鬼！

醫管局指無拿過 懲教署 生產的 口罩 　不清楚同事購買途徑
- 分享自 LIHKG 討論區
 https:// lih.kg/1862071",1
"潘小濤FB
 
（轉）
我有親友剛在廣州的蘇寧易購店購物時見到全部店員均戴上有CSI 字樣 口罩 ，一問之下店員告之是公司提供的，唔明白為何一間身在廣州的電器店能提供應香港 懲教署 的CSI  口罩 ，今天見連醫護人員都要辛苦排長龍在卓悅購買 口罩 ，對香港政府真的無話可說了  pic.twitter.com/kPN7AHbhnY",1
續上..是否需覆核肺部X光影像，何指出院病人覆診時再檢查〈如果要等到X光片(個肺)全部黑晒至出院，唔喺標準〉。港人排隊買 口罩 ，港醫護缺防護裝備，要用自己錢排隊買 口罩 。但警察卻婁穿〈特衛強〉防護衣做非醫療工作。 懲教署 製造，原本只供政府內部使用或分發給社福機構的..待續,1
"呢個死八婆依家有咩仆街野係做唔出?

【醫護罷工】醫管局從未領取 懲教署 口罩 ！林鄭「慳咗」畀邊個？  https:// s.nextmedia.com/realtime/a.php ?i=20200205&s=6996647&a=60560334&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報",1
"香港特首把 懲教署 制造亿万计 口罩 送到中国去舔共了，香港人现在到处找 口罩 去，中共连一个 口罩 也没在港派过，一毛钱资助也没发过，连台湾也不如！还要香港给钱资助北京，又不给香港封关，把中国制造武汉肺炎传染香港，可谓毫无廉耻！

还自称中国爸爸，中共除了打压杀戮香港人，尽过一天爸爸的责任吗？   https:// twitter.com/youaredog13/st atus/1226716872034439169   …",1
「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！  https:// possitv.com/view2/5225/,1
"香港特首把 懲教署 制造亿万计 口罩 送到中国去舔共了，香港人现在到处找 口罩 去，中共连一个 口罩 也没在港派过，一毛钱资助也没发过，连台湾也不如！还要香港给钱资助北京，又不给香港封关，把中国制造武汉肺炎传染香港，可谓毫无廉耻！

还自称中国爸爸，中共除了打压杀戮香港人，尽过一天爸爸的责任吗？   https:// twitter.com/youaredog13/st atus/1226722829862871046   …",1
"蘋果：車Cam 拍到黑警交收CSI  口罩 

全城 口罩 荒，政府坐擁千萬 懲教署 CSI 口罩 儲備，雖然聲稱只供內部使用，不過街上戴着CSI 口罩 的人隨處可見。有市民日前就目擊有警員從警車上將兩盒懷疑CSI 口罩 遞給一名婦人，質疑是以權謀私。 https://www. facebook.com/105259197447/p osts/10158601725782448/?d=n   … pic.twitter.com/q1P89wGnFw",1
拍攝到用警車将 懲教署 口罩 「送貨」到店舖、藥房的畫面！,1
【竟信!大媽大量出售來歷不明CSI 口罩 (疑 懲教署 生產)天下大亂!(點先唔會被人呃? 口罩 懶人包)特首果然料事如神!林鄭: CSI 口罩 如流出市面會市...  https:// youtu.be/Pxg3C9K0HY0    via @YouTube,1
"謠言惑眾 - 曾志豪

// 懲教署 口罩 是否一個傳說？究竟是否曾經存在？連 口罩 也可以欺上瞞下？誰又把醫護擺上枱？只記得「競選」特首時，曾俊華講過， #林鄭做好多事都是爛尾  ，現在看來，連 口罩 都是爛尾。

 https:// hk.lifestyle.appledaily.com/lifestyle/dail y/article/20200206/20856880   … 

777正面解是中大獎，#爛尾  就是負面意義呀。",1
政府一直拒絕披露庫存 口罩 去向，因為恐怕一旦公佈眾怒難犯，醫護 口罩 是醫管局自行採購，從無佔用 懲教署 工業組的CSI 口罩 ，究竟哪個部門耗盡政府庫存，一問物流服務署長就知。三萬警察一人一星期攞三盒共150個，一星期就消耗掉450萬個，還未計張建宗及各問責官員囤積數目……。,1
"Csi 口罩 , 由香港 懲教署 工業組生產, 大量出現在香港機場, 自己香港人都沒 口罩 用, 呢個超級垃圾正苦   pic.twitter.com/HpERW2JoSp",1
「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！  https:// possitv.com/view2/5225/,1
"呢個八婆將來被槍斃都算便宜佢!

【醫護罷工】醫管局從未領取 懲教署 口罩 ！林鄭「慳咗」畀邊個？  https:// s.nextmedia.com/realtime/a.php ?i=20200205&s=6996647&a=60560334&utm_source=twitter&utm_medium=social&utm_campaign=hkad_article_share&utm_content=share_link   …  #蘋果日報",1
"林鄭全家快死啦

Csi 口罩 , 由香港 懲教署 工業組生產, 大量出現在香港機場, 自己香港人都沒 口罩 用, 呢個超級垃圾正苦   pic.twitter.com/20owrpplMD",1
"唔好比佢抖

1)  懲教署 出售 口罩 價錢？收益撥歸庫房？
2) 如 口罩 乃屬送贈，如何揀選有關非政府機構？
3) 有關送贈 口罩 安排，何時起開始？
4) 懲教工業內部文件列出產量為每日為8萬，過往及現時剩餘產能去向？
5) 既然有本地生產而政府仍向外採購，原因為何？

#光復香港 
#時代革命 
#專業清算師",1
"（轉）
有親友剛在廣州的蘇寧易購店購物時見到全部店員均戴上有CSI 字樣 口罩 ，一問之下店員告之是公司提供的，唔明白為何一間身在廣州的電器店能提供應香港 懲教署 的CSI  口罩 ，今天見連醫護人員都要辛苦排長龍在卓悅購買 口罩 ，對香港政府真的無話可說了。  pic.twitter.com/FnUb6OAiK7",1
"香港特首把 懲教署 制造亿万计 口罩 送到中国去舔共了，香港人现在到处找 口罩 去，中共连一个 口罩 也没在港派过，一毛钱资助也没发过，连台湾也不如！还要香港给钱资助北京，又不给香港封关，把中国制造武汉肺炎传染香港，可谓毫无廉耻！

还自称中国爸爸，中共除了打压杀戮香港人，尽过一天爸爸的责任吗？",1
請把香港政府偷偷運上汕頭珠海等地 懲教署 製作的 口罩 吐出來謝謝,1
2019年反送中，持續大半年的警暴，政府無所作為，企業也好月一般市民也好，對政府都嗤之以鼻，別說生產 ，連採購能力都沒有，（ 口罩 ）生產數目多少，有報導指CSI 口罩 有人悄悄把 懲教署 工業組生產的 口罩 出口到新加坡⋯⋯可想而知，香港和台灣政府一對比，沒有內聚力的政府，做什麼都不成。」,1
【疫症盡顯政黨醜陋面】 // 懲教署 口罩 失蹤不敢過問；醫管局 口罩 供應不足，卻將所有問題推到前線醫護人員身上，漠視管理失敗的醫管局高層；更對濫用保護衣物的警務人員視若無睹；或者將小事不斷上綱上線，大事置若罔聞。......越是說不想搞政治的政棍，卻在武漢肺炎肆虐的時候，對搞政治樂此,1
"全城一罩難求之際，由 懲教署 工業組（Correctional Services Industries）生產、主要供應政府部門的CSI 口罩 ，卻被發現落入屯門公園跳舞大媽手中，或成為新年饋贈親朋的禮物，令公眾質疑公家物資不合常規流入市場。
 https://www. hkcnews.com/article/26718/ csi%E5%8F%A3%E7%BD%A9-%E6%87%B2%E6%95%99%E7%BD%B2-%E5%8F%A3%E7%BD%A9%E7%9F%AD%E7%BC%BA-26718/%E7%9C%BE%E6%96%B0%E8%81%9E4%E5%BA%A6%E8%BF%BD%E5%95%8F%E5%87%BA%E5%94%AE%E5%8F%A3%E7%BD%A9%E4%BA%88%E5%93%AA%E4%BA%9Bngo-%E6%87%B2%E6%95%99%E7%BD%B23%E6%97%A5%E5%BE%8C%E7%AD%94%EF%BC%9A%E6%B6%89%E5%8F%8A%E7%AC%AC%E4%B8%89%E8%80%85%E8%B3%87%E6%96%99%EF%BC%8C%E4%B8%8D%E6%9C%83%E6%8A%AB%E9%9C%B2   …",1
"米報
【CSI 口罩  拍賣網有售 $250有交易】

由 懲教署 工場生產、主要供政府內部使用的綠色「CSI 口罩 」，卻被發現隨處可見

有網民今日更發現在carousell旋轉拍賣網站有人公開放售，$250便有交易，拍賣者稱是經朋友公司得來的員工 口罩 ，$500兩盒(包郵費)，每人最多兩盒，估計該賣家可能擁有數量不少  pic.twitter.com/iGZukweuzi",1
"工聯會總資助：$815,000,000

文件披露 懲教署 出售每個 口罩 ：$0.13

初步估算工聯會1年淨袋$757,680,000=
($3 - $0.13) x 264,000,000個

就咁睇，只送不賣有乜所謂呀，就算當你生產唔到咁多，打個5折，條數大家自己諗

香港人水深火熱，重掛住利益輸送，而且重扮好人為香港人好，邊有人咁可恥",1
「有圖流出」網傳原來警察 可以無限任攞 懲教署 口罩 返屋企！  https:// possitv.com/view2/5225/,1
"# hongkongpoliceterrorism 
#hongkongpolicebrutality 
#hongkongpoliceterrorists 
台灣，新加坡⋯都出動軍人參與生產 口罩 ，為了抗疫手腳不停。本地軍人則躲在營裏話唔出就唔出。至於三萬黑警則仍然忙於＂止暴制亂＂，到處暴打濫捕和擄刧市民，好唔得閒。 懲教署 那條 口罩 生產線，正式坐冷板關人個關。  pic.twitter.com/5bBP4ZKpQF",1
"屌佢老尾臭西，柒婆777穿櫃桶底搶咗csi 懲教署 制造的 口罩 ，偷運北上大陸，依家就賴醫護醫生偷曬 口罩 ！！！！柒婆搶走的 口罩 係超過1200箱，一般醫生護士點樣偷得
曬咁多箱啊！不論男女都日日扮大肚婆啊！",1
"台灣醫用 口罩 產量每日達到420萬個，台灣政府制 口罩 比醫護，香港 懲教署 制 口罩 自用，分別天與地，悲哀
 https:// lih.kg/1875515   
- 分享自 LIHKG 討論區",1
"一定是喪屍！！！
好大可能是個香港藍屍, 買了由 懲教署 倒賣出去的CSI 口罩 ！",1
